song_no,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
3402,0.509,0.158,11,-16.141,0,0.0356,0.606,0,0.101,0.327,67.604,5heMraZsTO2tPCsdeoKCXE,283112,4
3403,0.534,0.209,5,-11.883,0,0.034,0.837,8.36E-05,0.111,0.291,145.697,49wZPjRR4RbW09m3yNOVzq,166027,4
3404,0.836,0.579,9,-6.164,1,0.243,0.00207,0,0.11,0.431,85.486,3JAeYOjyJodI4PRs44lx2l,213358,4
3405,0.62,0.848,7,-4.989,1,0.0262,0.0109,0.000337,0.213,0.702,102.795,6fqmq4QmtyGhYYx2erQtXG,236120,4
3406,0.607,0.659,7,-9.126,0,0.0472,0.0158,0.0196,0.106,0.102,105.981,6kpiwAM3vWN9UbGAQw2v8q,377893,4
3407,0.522,0.765,0,-5.395,1,0.193,0.146,0,0.0866,0.455,180.065,2sHwSBNDZN2yjCtgwStYt1,204120,4
3408,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,15RPEE4Xjz1dQK71zdAJSA,278769,4
3409,0.593,0.639,5,-7.558,0,0.114,0.0572,0,0.0622,0.347,97.088,17wxjHNmOSstc6nVIe401T,219740,4
3410,0.614,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,6hPSal3ragmfUt1I5mKZjn,210587,4
3411,0.71,0.808,6,-4.877,0,0.0418,0.27,0,0.208,0.698,101.784,3HG3QFERdP3Q1b6VGahwWs,246760,4
3412,0.414,0.544,5,-9.455,1,0.102,0.636,1.71E-05,0.0813,0.0569,171.867,0IH3D0P8OrQFs6ajcqbm0R,150613,4
3413,0.673,0.403,8,-9.809,0,0.0273,0.829,0.829,0.272,0.54,140.986,2GtaNlidzvK3hY78kCdsHa,260200,4
3414,0.647,0.56,9,-8.809,1,0.0387,0.723,0,0.118,0.913,120.418,67VdmhC89bZ6yK2XRys0lA,125040,3
3415,0.631,0.883,9,-4.162,0,0.0357,0.00434,5.30E-05,0.138,0.441,111.979,3eWS7zJviX0aRfQgyPB54G,264000,4
3416,0.43,0.928,9,-1.092,1,0.121,0.0256,0,0.554,0.638,167.812,53PJqUlPuzywePHDS7dm11,224200,4
3417,0.665,0.661,10,-6.353,0,0.388,0.136,0,0.433,0.657,85.616,192boLjFXYWZ0ADjtvhaJT,201878,4
3418,0.673,0.892,10,-7.175,0,0.244,0.19,0,0.228,0.293,87.497,7wMCECqH5hlj6HF2J2LKAZ,184201,4
3419,0.649,0.535,6,-12.017,0,0.224,0.385,0.000422,0.12,0.843,84.466,0nXyCNdS6fkZNP11DwGq1i,142500,4
3420,0.805,0.719,8,-7.643,1,0.324,0.0288,0,0.327,0.906,137.096,55jQMevNp7aWtiW5LPlPoa,135766,4
3421,0.522,0.613,3,-9.391,0,0.0375,0.169,0.00103,0.107,0.309,76.516,3ImJurxjtL8FutkeQ6uPRK,280235,4
3422,0.344,0.843,1,-3.711,0,0.0422,0.0214,0.00345,0.189,0.219,97.5,4D1eVq5AUILwjg3tAe7o6M,244720,4
3423,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100,6FBzhcfgGacfXF3AmtfEaX,129698,4
3424,0.569,0.86,9,-4.116,1,0.043,0.135,0,0.153,0.289,90.937,6XNANAB7sFvkfho6bMCp7o,270960,4
3425,0.635,0.694,1,-3.549,1,0.159,0.0596,0,0.141,0.398,85.809,5zXK1z8U96zU3tZlFFXYdH,270131,4
3426,0.734,0.765,5,-6.047,1,0.0571,0.243,0,0.101,0.512,156.04,1F1QmI8TMHir9SUFrooq5F,215385,4
3427,0.768,0.456,2,-8.676,1,0.354,0.0691,0,0.162,0.39,77.582,4u8xrKWeF7xBO9kGwIk6u7,238200,4
3428,0.334,0.485,5,-8.838,1,0.076,0.666,0.00418,0.14,0.436,169.434,5K7dEG6yDQ981HO7kFMVqm,211669,4
3429,0.552,0.275,10,-11.691,0,0.0311,0.349,0.00441,0.112,0.148,85.009,7dQLzGuOPiJ4h6sI3MXW4j,248555,4
3430,0.655,0.676,5,-5.959,0,0.0378,0.484,0,0.212,0.827,141.989,60ZppukPfY43NDU9meKJrz,164155,4
3431,0.492,0.666,2,-6.42,1,0.0317,0.00146,1.29E-06,0.104,0.26,125.042,5QJuMhGWTUB4t9BqR7ndL3,221360,4
3432,0.835,0.83,8,-2.814,1,0.0375,0.176,0,0.127,0.461,111.979,6Subpt7JjGYKJIsBRiQde1,237187,4
3433,0.779,0.516,10,-6.467,0,0.0521,0.148,0,0.0492,0.715,120.026,48XkVAagIoQHCsOlJtXUd5,247787,4
3434,0.499,0.181,9,-15.359,0,0.0429,0.745,0.00123,0.106,0.0747,111.956,3InxJ55D8l1e4ZER6DRqvP,214533,4
3435,0.522,0.716,1,-4.146,1,0.279,0.0611,7.54E-06,0.145,0.757,149.929,4GjWnMNMN2EO76juYs9iWK,148293,4
3436,0.606,0.478,7,-6.035,1,0.0276,0.872,2.02E-05,0.106,0.266,77.086,0cXRafInOlc1QH519RXltN,237920,4
3437,0.643,0.716,2,-6.733,1,0.0915,0.0643,0,0.14,0.854,81.027,54GASuUdLbhhdyECNUp3Pb,174320,4
3438,0.689,0.368,0,-7.34,1,0.0263,0.588,0,0.101,0.738,104.057,1YVVAiBD5WhX2ZdHtlSOhz,134427,4
3439,0.559,0.32,6,-7.694,1,0.0414,0.0644,0.132,0.173,0.497,147.366,0nMqu5vN44GNv8UOQxmBJK,341200,4
3440,0.504,0.92,0,-4.336,1,0.0369,0.000102,0,0.435,0.508,148.108,0vZZrCXUCm8aTWAOmXmxzv,260352,4
3441,0.864,0.719,4,-5.047,1,0.031,0.199,0,0.182,0.943,100.008,1u2hPlWD5rlCzDa0X6zHaf,174733,4
3442,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,2EEeOnHehOozLq4aS0n6SL,253107,4
3443,0.463,0.367,10,-5.881,0,0.0686,0.769,0,0.0782,0.577,87.689,2o5woNaj4eQXCwbrJ001A2,192277,4
3444,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,6Hj9jySrnFppAI0sEMCZpJ,240051,5
3445,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52E-06,0.126,0.199,108.871,6iCJCZqDJjmBxt07Oid6FI,226610,4
3446,0.648,0.859,7,-4.974,1,0.111,0.00645,0.0282,0.135,0.633,128.03,38G32c3uJeFucSYweZv4pI,177250,4
3447,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.061,6iznpTNBnljkbP0WtAfn50,163247,4
3448,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.0759,0.4,126.879,65hRZOQkVjmBdusz1N7aOv,213338,4
3449,0.462,0.512,8,-7.881,0,0.0324,0.35,0.00229,0.171,0.227,91.945,4k5X2O5IMrlG4bwzxv40W6,258040,3
3450,0.683,0.782,0,-2.989,1,0.0497,0.408,0,0.236,0.673,100.954,7haQE5nOcxwk0HXahP0aV3,201420,4
3451,0.743,0.544,1,-5.737,1,0.0372,0.0392,0,0.0672,0.199,129.979,7fOFeVSyL18q7RiU6cnhiM,203133,4
3452,0.749,0.814,5,-3.769,0,0.0404,0.156,0,0.0673,0.715,119.964,1oLSje4Ot5qRUq8FqYeXOl,157010,4
3453,0.612,0.694,2,-7.363,1,0.0514,0.579,0,0.0914,0.564,103.031,4RoArPM0AsuW3h8hW8xtnr,208967,4
3454,0.688,0.738,5,-4.831,1,0.0404,0.0085,3.54E-05,0.258,0.251,111.013,6M8qU2rDpeRQLE88DF2xtq,255397,4
3455,0.767,0.788,11,-7.718,0,0.0444,0.0276,2.13E-05,0.391,0.591,125.036,6CXh0RBouuXSUyIKzwYswZ,186560,4
3456,0.399,0.235,5,-9.774,1,0.0334,0.734,1.56E-06,0.161,0.197,105.645,2rXVtoLBHuXcNB5DVfIc9p,279693,3
3457,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64E-05,0.169,0.724,150.021,2yfu1w0yFYHAHnr4p5JS7V,184436,4
3458,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51E-05,0.11,0.281,124.86,3XRALl9CNCnjjbCZid2L9w,269897,4
3459,0.468,0.89,4,-2.974,1,0.0701,0.00415,1.21E-05,0.508,0.709,140.265,4HOg84QsolNLzNp08qZ3sX,200467,4
3460,0.708,0.667,4,-5.854,1,0.0356,0.16,0.000683,0.183,0.616,145.976,2h3jBh2kDDRSDbwzJqelFx,165034,4
3461,0.443,0.819,6,-5.502,1,0.0322,0.000248,0.00759,0.0802,0.494,154.958,415dK4glwDO7fXxYg3np8B,204667,4
3462,0.549,0.653,0,-7.47,1,0.0503,0.457,0,0.0969,0.287,121.348,6bLU8e0LGyztE9iD5DWBQ1,187173,4
3463,0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988,2VgQLPaAPaJRIXeL0FIW2q,186946,4
3464,0.545,0.907,7,-5.852,1,0.0416,0.0583,0,0.102,0.44,114.523,5Bge1Dsqjc14hhGguYML5w,220707,4
3465,0.75,0.754,2,-6.999,1,0.0327,0.287,0.000207,0.444,0.83,137.533,22NN4BS1AlqVbyKIWExgON,215267,4
3466,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,3707IBa4HnS3zDDoWfeUBl,159783,4
3467,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,1pNUmVxDiE8t6P1XxcZAv8,166520,4
3468,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,0ct6r3EGTcMLPtrXHDvVjc,176658,4
3469,0.635,0.875,10,-6.221,1,0.0512,0.021,7.94E-06,0.139,0.545,126.034,5deDWZeDHWfYk9xaq9ynh4,275977,4
3470,0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,0yFvWTLs3iIwDbc91noXGT,226846,4
3471,0.721,0.645,9,-7.837,0,0.0513,0.00408,0.00179,0.0957,0.415,113.068,1oJssChX7jb4SoUQa3juR1,229911,4
3472,0.393,0.413,8,-11.065,1,0.133,0.0604,3.58E-06,0.595,0.0773,120.199,5C2nvARRThP4bLgLP0a1EK,256312,4
3473,0.475,0.748,1,-6.359,1,0.422,0.174,3.27E-06,0.215,0.462,88.634,3Ji3gMU472SCcoJCsnh49N,226933,4
3474,0.831,0.32,7,-7.916,1,0.143,0.299,0,0.0757,0.319,80.935,0G2wimhVoDYXbQ6csDxtSf,217778,4
3475,0.683,0.42,5,-6.51,1,0.0542,0.0875,0,0.225,0.469,128.621,1YlulsUKDduOmC7WxvXYPW,213507,4
3476,0.771,0.607,5,-12.02,0,0.113,0.334,0,0.122,0.79,90.035,2itR8VHeTVKInnMPec8mj8,101000,4
3477,0.543,0.642,4,-6.533,1,0.0888,0.137,0,0.243,0.749,117.923,1peT7rhuRsVvJVSSd0iXXp,241667,4
3478,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,1vrd6UOGamcKNGnSHJQlSt,235267,4
3479,0.598,0.73,4,-7.871,1,0.0423,0.087,0.00268,0.186,0.264,130.039,6SL7KzIA96f0HiKjuv7tED,226000,4
3480,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62E-05,0.112,0.206,102.128,4CxFN5zON70B3VOPBYbd6P,219147,4
3481,0.608,0.305,4,-14.037,1,0.053,0.653,0,0.103,0.222,113.818,02tvc9CFnTyHuSRlGeNv9w,206975,4
3482,0.671,0.465,0,-8.165,1,0.0313,0.0896,0,0.431,0.685,140.012,0ijiuWyVbNzg6Kw1Z1BVb8,124579,4
3483,0.454,0.583,2,-6.596,1,0.133,0.321,1.06E-05,0.332,0.216,89.134,4SHhui9S7lFYGHXikfneGo,178550,4
3484,0.688,0.525,9,-5.88,1,0.0271,0.615,0,0.356,0.423,112.006,6xs6iIX77Cu64T1TdY0aDr,210000,4
3485,0.605,0.422,4,-15.64,0,0.0318,0.403,0.902,0.0974,0.172,120.052,3aIidfKAjMwaRTgvY9d0BG,281000,4
3486,0.724,0.538,0,-8.041,1,0.0381,0.0408,0.0139,0.0343,0.282,108.945,1v0ufp7FLTFcykUGOmFZKa,298133,4
3487,0.828,0.581,0,-2.659,1,0.0429,0.0423,0.000903,0.109,0.145,133.999,2BmCen4Ww7ps0EBbobxWsH,200627,4
3488,0.561,0.684,9,-8.235,1,0.0669,0.347,2.93E-06,0.122,0.528,81.977,79e2GU4RLPjAqnijfvsXYr,219680,4
3489,0.714,0.59,5,-9.849,1,0.0812,0.365,0.167,0.0844,0.357,97.048,79OKfIXCPbNhZa3h1ZREag,191992,4
3490,0.384,0.465,0,-8.554,1,0.0341,0.29,2.22E-05,0.359,0.636,131.604,4FUDWkguOUVpLRAVn5C20z,183344,4
3491,0.648,0.792,11,-5.881,0,0.0597,0.0223,0,0.227,0.629,147.88,5r4G5w8ujwefEnrCT5uzoX,190661,4
3492,0.67,0.452,3,-9.59,1,0.112,0.455,3.16E-05,0.119,0.401,155.98,5lEBksW3vntnNLDr2f5QUv,225493,4
3493,0.55,0.58,4,-7.687,0,0.0784,0.206,1.02E-06,0.119,0.484,82.27,3bjLCKsBNSFyx6Gfsb7X4h,234192,4
3494,0.675,0.53,9,-4.196,1,0.0385,0.016,0,0.111,0.0832,124.991,6L9vUQRiVybGvtAatCdRhw,270240,4
3495,0.503,0.446,5,-6.279,1,0.0547,0.904,0,0.303,0.476,174.062,78cIbVjU1xn7mbQ9i35avl,160661,4
3496,0.395,0.183,7,-11.203,1,0.0417,0.944,0.00651,0.169,0.0986,134.181,3qXvTE8lZCCO5192IBxRwB,263510,4
3497,0.73,0.494,10,-6.402,1,0.0565,0.57,0,0.158,0.561,86.732,4RtexJZ1OyRkDNlqVUt8Zt,247293,4
3498,0.613,0.525,2,-7.545,0,0.0583,0.782,2.48E-05,0.0662,0.437,89.977,2JgUnjMIhY4JrWdE9ABlVJ,196000,4
3499,0.479,0.859,1,-5.28,1,0.368,0.0285,0,0.152,0.261,118.253,6g0lA3tckAh7LlkifNvN87,185733,5
3500,0.783,0.537,9,-2.921,1,0.0795,0.278,0,0.229,0.393,113.988,7n1940b6kHcaEewFSZXnXa,222866,4
3501,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,1BYZxKSf0aTxp8ZFoeyM3d,184154,4
3502,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,3h3pOvw6hjOvZxRUseB7h9,204991,4
3503,0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,64TjzuxG5PJ7payjphrOC0,231469,4
3504,0.717,0.77,7,-6.083,1,0.0268,0.00445,1.79E-06,0.214,0.739,110.501,17jEoYoOfRD6dvNCMmC9n4,196673,4
3505,0.535,0.234,4,-16.826,1,0.0448,0.927,0.565,0.0937,0.561,182.078,6EzFRLgOG9gXBg2OwREqJu,161472,4
3506,0.573,0.819,8,-5.735,0,0.0866,0.061,0.029,0.386,0.832,143.263,0MgOsVty0YR1kas7x16yoS,173867,4
3507,0.551,0.825,2,-5.813,1,0.0306,0.000614,0.307,0.115,0.686,107.031,1zXpHPdBAUxnOCQqFMFLk3,247280,4
3508,0.813,0.212,8,-15.421,1,0.163,0.329,0.0725,0.123,0.482,159.062,6N4WUdbz6HVKy6u6JX1KqK,239646,4
3509,0.464,0.422,4,-11.422,1,0.0315,0.0604,0.0104,0.112,0.402,126.703,1bFgm9PdCQeKsEpqOWn1II,194152,4
3510,0.651,0.583,8,-8.769,1,0.0237,0.375,0.00342,0.109,0.72,87.459,6y9FOsVA7S57Qcx58qip9h,231603,4
3511,0.5,0.766,8,-6.258,1,0.0327,0.219,0,0.109,0.738,162.058,01MO5Ib9mCG7srUhZl52BA,208613,4
3512,0.595,0.871,2,-5.972,1,0.053,0.155,2.14E-06,0.238,0.949,128.013,2H57VA9OzK2NLmweUfJTdq,216983,4
3513,0.231,0.877,9,-5.276,1,0.057,0.000673,0.0258,0.0699,0.536,186.148,2B9aVoZ2GWDtR09jIpFpQD,164165,4
3514,0.32,0.663,0,-5.802,1,0.0291,0.00141,6.70E-05,0.0968,0.673,189.891,6qMiZK4mGuCRkVwRFds4Sm,223053,4
3515,0.653,0.663,5,-7.941,1,0.0282,0.202,0.169,0.0985,0.555,120.976,6As34Fmjj7dtReKB51NOVc,257860,4
3516,0.285,0.496,6,-9.839,0,0.0338,0.137,0.409,0.125,0.227,124.441,40d4m1eI0erCRKLXz55RtT,339747,4
3517,0.644,0.247,6,-8.813,0,0.0368,0.927,0.0264,0.115,0.0876,124.667,51jG0OlS5GWuunFH05NyC6,248747,4
3518,0.541,0.583,6,-8.886,0,0.0507,0.674,0.00583,0.125,0.295,148.162,65sNrvOp2HLlhGTeLJ0nnk,220067,4
3519,0.513,0.878,4,-5.913,0,0.0547,0.339,0.255,0.147,0.578,173.21,1H3bR7kQ1VBOb5pEJMiPdM,209640,4
3520,0.46,0.721,9,-7.261,1,0.0319,0.0835,0.0431,0.202,0.777,92.039,59JOMc9A6w8CkIHgs4kfNl,210107,4
3521,0.396,0.629,9,-4.78,1,0.0287,0.0328,0,0.183,0.358,173.794,09ZcYBGFX16X8GMDrvqQwt,252853,4
3522,0.496,0.487,6,-7.003,1,0.0301,0.0222,1.85E-05,0.638,0.321,138.187,1EAZ0APxPiVuzDb7R5TfVI,206210,4
3523,0.715,0.551,10,-6.486,1,0.096,0.126,0,0.314,0.528,90.923,3vmsnZF4KPLjbDgZEqwTdL,185587,4
3524,0.837,0.36,2,-8.864,1,0.0516,0.773,0.174,0.132,0.457,89.529,5VqCEVBScatH05aM7KbABm,150168,4
3525,0.7,0.454,8,-9.574,1,0.172,0.612,0,0.379,0.583,97.032,3jZihewg1kioufCyUKhm7w,196701,4
3526,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.20E-05,0.0934,0.293,108.826,42H6GeQfrBkT3vTUTdpB1M,154000,4
3527,0.811,0.622,9,-6.957,1,0.0935,0.194,0,0.128,0.899,94.995,5yU3w1RzMZpSWytWAU9iyN,181520,4
3528,0.589,0.453,4,-10.039,0,0.0302,0.644,0.000372,0.0557,0.119,79.984,1u2CN23PR0T2BHfXRNHwnM,268311,4
3529,0.498,0.515,2,-10.647,1,0.0583,0.717,0.0262,0.215,0.146,119.596,3BKp3p9HF9nMP4CcSsOBAf,272500,4
3530,0.685,0.553,1,-6.965,0,0.0667,0.359,0,0.654,0.695,130.022,6iRTYLWbxXtUz00KQIWiTN,184625,4
3531,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96E-06,0.337,0.389,126.372,6VrAgFXBbRX2PkT92lAoKK,135714,3
3532,0.578,0.121,2,-14.73,1,0.145,0.893,0,0.314,0.572,139.064,5743xMYXTQJvCIIiSRTXTZ,64403,3
3533,0.673,0.327,2,-7.67,1,0.0827,0.853,0,0.103,0.449,82.729,3jGlOBjMJiNDWhdqRJl5dK,180403,4
3534,0.767,0.792,5,-5.053,0,0.225,0.106,1.02E-05,0.145,0.699,119.168,359Q4gGdrQIFhRzs7J8gZu,189492,4
3535,0.297,0.118,0,-27.235,1,0.0965,0.895,0,0.878,0.397,78.043,1qsvHRTemcQcxHsj6jmDdp,189321,4
3536,0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,0elXIl26ZrovBULLTrEGK6,210639,4
3537,0.838,0.546,5,-6.811,0,0.295,0.153,0,0.0656,0.745,137.027,51LIqkda3pTeECZUhMnool,206533,4
3538,0.329,0.266,0,-13.297,1,0.0346,0.958,0.111,0.528,0.08,111.472,5cIZoKmBiFgjabaBG0D9fO,133359,4
3539,0.485,0.602,5,-5.967,1,0.0652,0.39,0,0.258,0.505,115.63,5ZPrVpie8zLKsdfI6b37fN,170133,4
3540,0.667,0.12,2,-13.16,1,0.308,0.928,0,0.278,0.342,112.911,5X4Xj2Hk8ygzPvAwM8htVF,65973,4
3541,0.37,0.862,2,-6.154,0,0.0662,0.00178,0,0.196,0.362,154.77,435bGZjt8x6zq75Y5UdtJ1,56427,4
3542,0.741,0.836,2,-7.452,1,0.0488,0.00907,2.16E-06,0.0645,0.795,119.938,7sL1IlJowKzMBQ8ewoAol1,198080,4
3543,0.549,0.706,9,-6.826,1,0.0332,0.00096,0.00243,0.086,0.733,132.969,0pTSAv4h63wxp1QlTuQINc,221560,4
3544,0.659,0.348,5,-8.227,1,0.151,0.519,0,0.339,0.582,84.376,3fxldvXG3wRdUO6XmdO9pE,218929,4
3545,0.9,0.691,8,-3.888,0,0.107,0.0974,0,0.141,0.854,98.011,6URlKrAIlJJwHnHxxXWywt,159184,4
3546,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77E-06,0.106,0.61,127.052,1nDOeWBfRKA5YNQ8bKWzMM,154961,4
3547,0.707,0.707,11,-6.161,0,0.0375,0.0306,0,0.127,0.231,104.039,4hdog9vyyqG9pcppG2Izek,223296,4
3548,0.729,0.571,10,-7.047,1,0.0551,0.39,0,0.111,0.687,93.125,3a1Zmq0P1E6W80x8EOcVNP,178133,4
3549,0.268,0.336,9,-10.011,1,0.0392,0.818,0,0.354,0.208,65.838,5zViOYAEOrfNn8wd0sN4MH,300130,3
3550,0.686,0.242,9,-16.802,1,0.0344,0.667,0,0.0692,0.645,116.073,5HPWNRdTPZvloAkpqmMOKK,200680,4
3551,0.555,0.282,10,-8.228,1,0.0612,0.889,0,0.0927,0.382,125.522,6glNKSv2aUtfQhe1SJBZZt,197179,4
3552,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,2bT1PH7Cw3J9p3t7nlXCdh,191467,4
3553,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31E-05,0.174,0.0851,129.698,3UYiU57SMiAS5LqolhHJw1,219742,4
3554,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,322tcqPhma7F6hfCeLisx0,198973,4
3555,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
3556,0.487,0.909,10,-4.091,1,0.102,0.301,2.90E-05,0.0803,0.293,187.783,0tByDZgQzoNfFFmpgleB0s,146102,4
3557,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,7LzouaWGFCy4tkXDOOnEyM,207039,4
3558,0.75,0.431,5,-10.093,1,0.312,0.778,0,0.132,0.554,124.088,2mSrVZsSKn2Ye5f0YuAbMh,140360,4
3559,0.566,0.394,10,-11.438,0,0.0445,0.712,2.59E-05,0.156,0.6,78.948,4UCiDcv0yO9tNLZbkZeBBA,281054,4
3560,0.655,0.74,11,-5.268,1,0.0287,0.0794,3.00E-06,0.0628,0.618,124.734,2nQnDYrTsXtT966yrVEBmm,215267,3
3561,0.66,0.357,10,-8.55,0,0.0594,0.267,0,0.0857,0.518,119.835,2awExtNBABpwOFC78XViJd,188387,4
3562,0.731,0.588,3,-5.217,1,0.0749,0.334,0,0.278,0.449,80.019,7cWyFwAaxdK2HSRuiRkMjy,235720,4
3563,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921,7kQkmyoHCEqwe7QwDbkSXM,190348,4
3564,0.408,0.356,0,-9.713,1,0.221,0.539,2.42E-05,0.127,0.266,80.682,3XaZ4zJnU3SbYFj6PhI8Y7,229280,4
3565,0.362,0.377,2,-9.713,1,0.0339,0.732,0.000631,0.127,0.294,137.891,7cK7hDrE7vAesPf8xd5zmb,178176,4
3566,0.471,0.699,5,-7.782,0,0.245,0.363,0.000242,0.0708,0.329,170.114,3kL30Pjp90WKuX89Fx5TOv,238778,4
3567,0.514,0.758,0,-6.864,1,0.074,0.00569,0,0.145,0.35,99.89,6EzSy7WxNCazx3csu7lxdV,219547,4
3568,0.597,0.82,5,-2.529,1,0.0582,0.0328,0,0.119,0.576,119.969,41NSrKm33WLGX1xIJgU6Np,236787,4
3569,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,54eZmuggBFJbV7k248bTTt,252240,4
3570,0.471,0.503,10,-6.213,1,0.162,0.627,5.62E-05,0.478,0.175,90.237,2xhOfz1p3DSDaJS3RRHX3D,253779,4
3571,0.342,0.523,5,-5.81,1,0.0267,0.238,1.24E-05,0.109,0.223,174.713,0cgeX9qE93uZ1OeIaacGqx,190280,4
3572,0.656,0.61,0,-7.894,0,0.171,0.416,0.000172,0.245,0.52,140.058,0240T0gP9w6xEgIciBrfVF,218067,4
3573,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s,212640,4
3574,0.532,0.664,2,-4.428,1,0.0304,0.000261,0,0.205,0.215,135.306,2kN05N1AQQplsgFweFAqYb,298267,4
3575,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221,0SIAFU49FFHwR3QnT5Jx0k,160000,4
3576,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,12j3KX5TkcAswLUUPMTNqA,204014,4
3577,0.691,0.946,9,-4.099,1,0.0685,0.0306,1.22E-05,0.12,0.479,94.549,3RuP8h1SFy5oJtBMsJecbs,145000,4
3578,0.913,0.608,7,-6.764,1,0.259,0.116,0,0.109,0.496,101.002,5tmu5pAFHkUSl8Fo8ncyA4,143880,4
3579,0.624,0.825,7,-7.141,1,0.0355,0.00182,7.16E-05,0.416,0.597,119.975,6JL1dHHlPKffD72eInESdZ,155159,4
3580,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,6UFivO2zqqPFPoQYsEMuCc,260520,4
3581,0.669,0.985,1,-6.695,0,0.0669,0.026,0.00046,0.365,0.718,152.038,5xEwONdit0m7i9RnDrYxFA,180395,4
3582,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,0DiDStADDVh3SvAsoJAFMk,183000,4
3583,0.686,0.539,0,-8.623,1,0.0348,0.13,1.94E-05,0.116,0.186,115.983,706J9prVXY8vZHhp9VGiBE,217285,4
3584,0.62,0.724,0,-5.229,1,0.0321,0.000591,0.0137,0.0988,0.58,137.979,524KvFyenfa2DPfXEpEOWf,220853,4
3585,0.744,0.642,2,-4.6,0,0.031,0.115,3.95E-05,0.279,0.63,94.988,2flxduIqEbsicdmPyj1WVW,256267,4
3586,0.748,0.509,2,-7.092,1,0.0444,0.445,0.000358,0.165,0.824,123.976,2Cgo1Se6ohBxvXFa1VuRoT,227262,4
3587,0.605,0.71,4,-5.746,1,0.0255,0.0519,0,0.173,0.708,113.978,6ARQmeIRv4EVhEDypcmgfZ,189976,4
3588,0.744,0.906,10,-7.027,1,0.0327,0.437,2.29E-06,0.0847,0.902,120.019,1qlgw9MTX3xLaM8YH2OyAv,176000,4
3589,0.409,0.262,4,-12.717,0,0.0341,0.948,0.877,0.0899,0.112,70.122,01J9ZK2bcCtpMRvNpHgLV5,131133,3
3590,0.356,0.143,9,-15.148,1,0.0388,0.976,1.89E-05,0.111,0.334,75.522,4LX9vCVR25jfNrv4etX7bR,99658,4
3591,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,3jLk18JaCL9sFo9xSDup4A,121887,4
3592,0.767,0.561,2,-7.418,0,0.0509,0.118,0,0.0737,0.542,90.021,7b6Kgzh1nfKVzFnS7vhlvv,192229,4
3593,0.671,0.628,4,-5.117,1,0.0273,0.536,0.151,0.12,0.595,135.005,3q4EHKvFL3FvaiObz1Wy1Z,101517,4
3594,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,2G4eMrQXxZ5ABCDj2JW6Eh,115194,4
